field,value,measurement,timestamp,entity_id,domain
value,788.0,W,2025-11-17 13:44:14.603875+00:00,ams_linje6_p,sensor
value,805.0,W,2025-11-17 13:44:14.706666+00:00,ams_linje6_p,sensor
value,795.0,W,2025-11-17 13:44:14.757330+00:00,ams_linje6_p,sensor
value,785.0,W,2025-11-17 13:44:14.839752+00:00,ams_linje6_p,sensor
value,794.0,W,2025-11-17 13:44:14.926888+00:00,ams_linje6_p,sensor
value,791.0,W,2025-11-17 13:44:15.012622+00:00,ams_linje6_p,sensor
value,796.0,W,2025-11-17 13:44:15.061963+00:00,ams_linje6_p,sensor
value,789.0,W,2025-11-17 13:44:15.107643+00:00,ams_linje6_p,sensor
value,804.0,W,2025-11-17 13:44:15.156438+00:00,ams_linje6_p,sensor
value,791.0,W,2025-11-17 13:44:15.250120+00:00,ams_linje6_p,sensor
value,784.0,W,2025-11-17 13:44:17.886337+00:00,ams_linje6_p,sensor
value,787.0,W,2025-11-17 13:44:22.882870+00:00,ams_linje6_p,sensor
value,1432.0,W,2025-11-17 13:44:24.262436+00:00,03_solarinput63a_active_power,sensor
value,802.0,W,2025-11-17 13:44:30.185099+00:00,ams_linje6_p,sensor
value,757.0,W,2025-11-17 13:44:31.422018+00:00,ams_linje6_p,sensor
value,765.0,W,2025-11-17 13:44:32.898389+00:00,ams_linje6_p,sensor
value,769.0,W,2025-11-17 13:44:35.395640+00:00,ams_linje6_p,sensor
value,784.0,W,2025-11-17 13:44:37.894145+00:00,ams_linje6_p,sensor
value,772.0,W,2025-11-17 13:44:42.914442+00:00,ams_linje6_p,sensor
value,695.0,W,2025-11-17 13:44:51.402349+00:00,ams_linje6_p,sensor
value,658.0,W,2025-11-17 13:44:52.900269+00:00,ams_linje6_p,sensor
value,1449.0,W,2025-11-17 13:44:54.070283+00:00,03_solarinput63a_active_power,sensor
value,22.0,W,2025-11-17 13:44:55.667549+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,98.0,W,2025-11-17 13:44:57.355439+00:00,06_kjeller15a_active_power,sensor
value,666.0,W,2025-11-17 13:44:57.722872+00:00,ams_linje6_p,sensor
value,662.0,W,2025-11-17 13:45:01.414359+00:00,ams_linje6_p,sensor
value,656.0,W,2025-11-17 13:45:02.895666+00:00,ams_linje6_p,sensor
value,603.0,W,2025-11-17 13:45:12.886260+00:00,ams_linje6_p,sensor
value,587.0,W,2025-11-17 13:45:17.958198+00:00,ams_linje6_p,sensor
value,595.0,W,2025-11-17 13:45:21.405075+00:00,ams_linje6_p,sensor
value,593.0,W,2025-11-17 13:45:22.895455+00:00,ams_linje6_p,sensor
value,1572.0,W,2025-11-17 13:45:24.050119+00:00,03_solarinput63a_active_power,sensor
value,21.0,W,2025-11-17 13:45:25.418163+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,0.0,W,2025-11-17 13:45:26.395496+00:00,05_kjokkenlys15a_active_power,sensor
value,607.0,W,2025-11-17 13:45:27.463753+00:00,ams_linje6_p,sensor
value,590.0,W,2025-11-17 13:45:31.414847+00:00,ams_linje6_p,sensor
value,573.0,W,2025-11-17 13:45:32.907471+00:00,ams_linje6_p,sensor
value,582.0,W,2025-11-17 13:45:37.877923+00:00,ams_linje6_p,sensor
value,521.0,W,2025-11-17 13:45:42.904159+00:00,ams_linje6_p,sensor
value,540.0,W,2025-11-17 13:45:45.395496+00:00,ams_linje6_p,sensor
value,524.0,W,2025-11-17 13:45:48.994199+00:00,ams_linje6_p,sensor
value,474.0,W,2025-11-17 13:45:51.415243+00:00,ams_linje6_p,sensor
value,1683.0,W,2025-11-17 13:45:54.100002+00:00,03_solarinput63a_active_power,sensor
value,482.0,W,2025-11-17 13:45:57.634285+00:00,ams_linje6_p,sensor
value,454.0,W,2025-11-17 13:46:01.432196+00:00,ams_linje6_p,sensor
value,452.0,W,2025-11-17 13:46:02.886803+00:00,ams_linje6_p,sensor
value,439.0,W,2025-11-17 13:46:05.395930+00:00,ams_linje6_p,sensor
value,420.0,W,2025-11-17 13:46:07.885084+00:00,ams_linje6_p,sensor
value,438.0,W,2025-11-17 13:46:11.423524+00:00,ams_linje6_p,sensor
value,409.0,W,2025-11-17 13:46:15.377662+00:00,ams_linje6_p,sensor
value,391.0,W,2025-11-17 13:46:17.887835+00:00,ams_linje6_p,sensor
value,422.0,W,2025-11-17 13:46:21.403805+00:00,ams_linje6_p,sensor
value,1784.0,W,2025-11-17 13:46:24.284204+00:00,03_solarinput63a_active_power,sensor
value,96.0,W,2025-11-17 13:46:42.411782+00:00,06_kjeller15a_active_power,sensor
value,349.0,W,2025-11-17 13:46:42.781203+00:00,ams_linje6_p,sensor
value,306.0,W,2025-11-17 13:46:42.910640+00:00,ams_linje6_p,sensor
value,282.0,W,2025-11-17 13:46:42.959451+00:00,ams_linje6_p,sensor
value,243.0,W,2025-11-17 13:46:42.995489+00:00,ams_linje6_p,sensor
value,219.0,W,2025-11-17 13:46:43.125792+00:00,ams_linje6_p,sensor
value,211.0,W,2025-11-17 13:46:45.417347+00:00,ams_linje6_p,sensor
value,201.0,W,2025-11-17 13:46:47.874727+00:00,ams_linje6_p,sensor
value,151.0,W,2025-11-17 13:46:51.422160+00:00,ams_linje6_p,sensor
value,133.0,W,2025-11-17 13:46:52.884843+00:00,ams_linje6_p,sensor
value,2010.0,W,2025-11-17 13:46:54.074690+00:00,03_solarinput63a_active_power,sensor
value,124.0,W,2025-11-17 13:46:57.833545+00:00,ams_linje6_p,sensor
value,121.0,W,2025-11-17 13:47:01.432663+00:00,ams_linje6_p,sensor
value,132.0,W,2025-11-17 13:47:02.901090+00:00,ams_linje6_p,sensor
value,83.0,W,2025-11-17 13:47:05.383370+00:00,ams_linje6_p,sensor
value,107.0,W,2025-11-17 13:47:07.894103+00:00,ams_linje6_p,sensor
value,104.0,W,2025-11-17 13:47:12.903691+00:00,ams_linje6_p,sensor
value,117.0,W,2025-11-17 13:47:17.889455+00:00,ams_linje6_p,sensor
value,104.0,W,2025-11-17 13:47:22.089468+00:00,ams_linje6_p,sensor
value,109.0,W,2025-11-17 13:47:22.907701+00:00,ams_linje6_p,sensor
value,2102.0,W,2025-11-17 13:47:24.149472+00:00,03_solarinput63a_active_power,sensor
value,90.0,W,2025-11-17 13:47:27.620973+00:00,ams_linje6_p,sensor
value,78.0,W,2025-11-17 13:47:31.447129+00:00,ams_linje6_p,sensor
value,41.0,W,2025-11-17 13:47:32.938060+00:00,ams_linje6_p,sensor
value,36.0,W,2025-11-17 13:47:38.986264+00:00,ams_linje6_p,sensor
value,49.0,W,2025-11-17 13:47:42.905734+00:00,ams_linje6_p,sensor
value,74.0,W,2025-11-17 13:47:45.390717+00:00,ams_linje6_p,sensor
value,61.0,W,2025-11-17 13:47:47.901817+00:00,ams_linje6_p,sensor
value,60.0,W,2025-11-17 13:47:53.024836+00:00,ams_linje6_p,sensor
value,72.0,W,2025-11-17 13:47:53.095734+00:00,ams_linje6_p,sensor
value,2146.0,W,2025-11-17 13:47:54.116805+00:00,03_solarinput63a_active_power,sensor
value,68.0,W,2025-11-17 13:47:54.365073+00:00,10badgammel13a_active_power,sensor
value,53.0,W,2025-11-17 13:47:59.630981+00:00,ams_linje6_p,sensor
value,40.0,W,2025-11-17 13:48:01.420322+00:00,ams_linje6_p,sensor
value,34.0,W,2025-11-17 13:48:02.928185+00:00,ams_linje6_p,sensor
value,18.0,W,2025-11-17 13:48:07.886372+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 13:48:12.906208+00:00,ams_linje6_p,sensor
value,4.0,W,2025-11-17 13:48:17.894295+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 13:48:21.450478+00:00,ams_linje6_p,sensor
value,2207.0,W,2025-11-17 13:48:24.087738+00:00,03_solarinput63a_active_power,sensor
value,67.0,W,2025-11-17 13:48:24.306334+00:00,10badgammel13a_active_power,sensor
value,4.0,W,2025-11-17 13:48:31.406239+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 13:48:32.886865+00:00,ams_linje6_p,sensor
value,5.0,W,2025-11-17 13:48:35.418613+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 13:48:37.887370+00:00,ams_linje6_p,sensor
value,33.0,W,2025-11-17 13:48:41.405246+00:00,ams_linje6_po,sensor
value,46.0,W,2025-11-17 13:48:51.432788+00:00,ams_linje6_po,sensor
value,2263.0,W,2025-11-17 13:48:54.260251+00:00,03_solarinput63a_active_power,sensor
value,101.0,W,2025-11-17 13:48:59.384190+00:00,06_kjeller15a_active_power,sensor
value,59.0,W,2025-11-17 13:49:01.413338+00:00,ams_linje6_po,sensor
value,44.0,W,2025-11-17 13:49:11.427873+00:00,ams_linje6_po,sensor
value,47.0,W,2025-11-17 13:49:21.443370+00:00,ams_linje6_po,sensor
value,2245.0,W,2025-11-17 13:49:24.098833+00:00,03_solarinput63a_active_power,sensor
value,14.0,W,2025-11-17 13:49:31.425164+00:00,ams_linje6_po,sensor
value,3.0,W,2025-11-17 13:49:31.425777+00:00,ams_linje6_p,sensor
value,94.0,W,2025-11-17 13:49:32.888772+00:00,ams_linje6_p,sensor
value,95.0,W,2025-11-17 13:49:35.409551+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 13:49:41.420973+00:00,ams_linje6_po,sensor
value,66.0,W,2025-11-17 13:49:42.886678+00:00,ams_linje6_p,sensor
value,67.0,W,2025-11-17 13:49:45.386157+00:00,ams_linje6_p,sensor
value,59.0,W,2025-11-17 13:49:47.936584+00:00,ams_linje6_p,sensor
value,34.0,W,2025-11-17 13:49:51.434284+00:00,ams_linje6_p,sensor
value,29.0,W,2025-11-17 13:49:52.909704+00:00,ams_linje6_p,sensor
value,2232.0,W,2025-11-17 13:49:54.080329+00:00,03_solarinput63a_active_power,sensor
value,24.0,W,2025-11-17 13:49:57.776236+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 13:50:01.407399+00:00,ams_linje6_p,sensor
value,19.0,W,2025-11-17 13:50:11.442933+00:00,ams_linje6_po,sensor
value,27.0,W,2025-11-17 13:50:21.417911+00:00,ams_linje6_po,sensor
value,2308.0,W,2025-11-17 13:50:24.103318+00:00,03_solarinput63a_active_power,sensor
value,15.0,W,2025-11-17 13:50:41.406929+00:00,ams_linje6_po,sensor
value,18.0,W,2025-11-17 13:50:51.454129+00:00,ams_linje6_po,sensor
value,2301.0,W,2025-11-17 13:50:54.113522+00:00,03_solarinput63a_active_power,sensor
value,103.0,W,2025-11-17 13:50:57.276722+00:00,06_kjeller15a_active_power,sensor
value,8.0,W,2025-11-17 13:51:01.407045+00:00,ams_linje6_po,sensor
value,14.0,W,2025-11-17 13:51:02.905303+00:00,ams_linje6_p,sensor
value,6.0,W,2025-11-17 13:51:05.407810+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 13:51:07.876556+00:00,ams_linje6_p,sensor
value,10.0,W,2025-11-17 13:51:12.906998+00:00,ams_linje6_p,sensor
value,7.0,W,2025-11-17 13:51:17.878776+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 13:51:21.409979+00:00,ams_linje6_po,sensor
value,4.0,W,2025-11-17 13:51:21.410244+00:00,ams_linje6_p,sensor
value,2308.0,W,2025-11-17 13:51:24.079104+00:00,03_solarinput63a_active_power,sensor
value,0.0,W,2025-11-17 13:51:47.708385+00:00,ams_linje6_p,sensor
value,9.0,W,2025-11-17 13:51:48.228563+00:00,ams_linje6_p,sensor
value,20.0,W,2025-11-17 13:51:48.310063+00:00,ams_linje6_p,sensor
value,9.0,W,2025-11-17 13:51:48.401051+00:00,ams_linje6_p,sensor
value,35.0,W,2025-11-17 13:51:48.479059+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 13:51:48.554586+00:00,ams_linje6_p,sensor
value,26.0,W,2025-11-17 13:51:51.424019+00:00,ams_linje6_p,sensor
value,7.0,W,2025-11-17 13:51:52.897469+00:00,ams_linje6_p,sensor
value,2309.0,W,2025-11-17 13:51:54.104926+00:00,03_solarinput63a_active_power,sensor
value,66.0,W,2025-11-17 13:51:54.352589+00:00,10badgammel13a_active_power,sensor
value,0.0,W,2025-11-17 13:51:57.692842+00:00,ams_linje6_p,sensor
value,5.0,W,2025-11-17 13:52:01.456697+00:00,ams_linje6_po,sensor
value,22.0,W,2025-11-17 13:52:11.425600+00:00,ams_linje6_po,sensor
value,17.0,W,2025-11-17 13:52:21.425196+00:00,ams_linje6_po,sensor
value,8.0,W,2025-11-17 13:52:21.425760+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 13:52:22.897877+00:00,ams_linje6_p,sensor
value,2300.0,W,2025-11-17 13:52:24.083516+00:00,03_solarinput63a_active_power,sensor
value,67.0,W,2025-11-17 13:52:24.314680+00:00,10badgammel13a_active_power,sensor
value,1635.0,W,2025-11-17 14:02:57.923841+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-17 14:03:01.434190+00:00,ams_linje6_po,sensor
value,1665.0,W,2025-11-17 14:03:02.898536+00:00,ams_linje6_p,sensor
value,1689.0,W,2025-11-17 14:03:05.440198+00:00,ams_linje6_p,sensor
value,1700.0,W,2025-11-17 14:03:11.455560+00:00,ams_linje6_p,sensor
value,1770.0,W,2025-11-17 14:03:12.915119+00:00,ams_linje6_p,sensor
value,1775.0,W,2025-11-17 14:03:17.888948+00:00,ams_linje6_p,sensor
value,858.0,W,2025-11-17 14:03:19.443542+00:00,03_solarinput63a_active_power,sensor
value,67.0,W,2025-11-17 14:03:19.667691+00:00,10badgammel13a_active_power,sensor
value,0.0,W,2025-11-17 14:03:20.423772+00:00,u05_billader16a_active_power,sensor
value,21.0,W,2025-11-17 14:03:20.891184+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,0.0,W,2025-11-17 14:03:21.147644+00:00,07_lysstikk1floor16a_active_power,sensor
value,9.0,W,2025-11-17 14:03:21.831080+00:00,05_kjokkenlys15a_active_power,sensor
value,0.0,W,2025-11-17 14:03:22.286804+00:00,12_vvbereder3kw16a_active_power,sensor
value,301.0,W,2025-11-17 14:03:22.525694+00:00,06_kjeller15a_active_power,sensor
value,0.0,W,2025-11-17 14:03:22.755960+00:00,03a_kjokken_3p_230vl_active_power,sensor
value,1809.0,W,2025-11-17 14:03:22.893829+00:00,ams_linje6_p,sensor
value,1813.0,W,2025-11-17 14:03:25.959896+00:00,ams_linje6_p,sensor
value,1844.0,W,2025-11-17 14:03:31.431591+00:00,ams_linje6_p,sensor
value,1842.0,W,2025-11-17 14:03:32.995398+00:00,ams_linje6_p,sensor
value,1840.0,W,2025-11-17 14:03:35.431583+00:00,ams_linje6_p,sensor
value,1856.0,W,2025-11-17 14:03:37.918195+00:00,ams_linje6_p,sensor
value,1853.0,W,2025-11-17 14:03:42.941939+00:00,ams_linje6_p,sensor
value,1858.0,W,2025-11-17 14:03:45.401156+00:00,ams_linje6_p,sensor
value,1849.0,W,2025-11-17 14:03:47.911148+00:00,ams_linje6_p,sensor
value,775.0,W,2025-11-17 14:03:49.458684+00:00,03_solarinput63a_active_power,sensor
value,0.0,W,2025-11-17 14:03:52.119358+00:00,05_kjokkenlys15a_active_power,sensor
value,1861.0,W,2025-11-17 14:03:55.093648+00:00,ams_linje6_p,sensor
value,1854.0,W,2025-11-17 14:03:55.278624+00:00,ams_linje6_p,sensor
value,1829.0,W,2025-11-17 14:03:55.428525+00:00,ams_linje6_p,sensor
value,1820.0,W,2025-11-17 14:04:01.421937+00:00,ams_linje6_p,sensor
value,1841.0,W,2025-11-17 14:04:02.904108+00:00,ams_linje6_p,sensor
value,1831.0,W,2025-11-17 14:04:05.443403+00:00,ams_linje6_p,sensor
value,1829.0,W,2025-11-17 14:04:07.917622+00:00,ams_linje6_p,sensor
value,1813.0,W,2025-11-17 14:04:15.426526+00:00,ams_linje6_p,sensor
value,828.0,W,2025-11-17 14:04:19.460995+00:00,03_solarinput63a_active_power,sensor
value,1798.0,W,2025-11-17 14:04:24.740588+00:00,ams_linje6_p,sensor
value,1794.0,W,2025-11-17 14:04:24.813201+00:00,ams_linje6_p,sensor
value,1772.0,W,2025-11-17 14:04:25.459936+00:00,ams_linje6_p,sensor
value,1773.0,W,2025-11-17 14:04:27.893084+00:00,ams_linje6_p,sensor
value,1774.0,W,2025-11-17 14:04:31.426794+00:00,ams_linje6_p,sensor
value,1752.0,W,2025-11-17 14:04:33.828529+00:00,ams_linje6_p,sensor
value,1751.0,W,2025-11-17 14:04:35.408513+00:00,ams_linje6_p,sensor
value,1729.0,W,2025-11-17 14:04:37.899114+00:00,ams_linje6_p,sensor
value,1696.0,W,2025-11-17 14:04:42.908962+00:00,ams_linje6_p,sensor
value,1688.0,W,2025-11-17 14:04:47.890811+00:00,ams_linje6_p,sensor
value,942.0,W,2025-11-17 14:04:49.488530+00:00,03_solarinput63a_active_power,sensor
value,1681.0,W,2025-11-17 14:04:55.412313+00:00,ams_linje6_p,sensor
value,1675.0,W,2025-11-17 14:04:55.524474+00:00,ams_linje6_p,sensor
value,1662.0,W,2025-11-17 14:04:56.491808+00:00,ams_linje6_p,sensor
value,1647.0,W,2025-11-17 14:04:57.900051+00:00,ams_linje6_p,sensor
value,1650.0,W,2025-11-17 14:05:01.417958+00:00,ams_linje6_p,sensor
value,1626.0,W,2025-11-17 14:05:02.911615+00:00,ams_linje6_p,sensor
value,1631.0,W,2025-11-17 14:05:05.404847+00:00,ams_linje6_p,sensor
value,1616.0,W,2025-11-17 14:05:07.910112+00:00,ams_linje6_p,sensor
value,1598.0,W,2025-11-17 14:05:12.919844+00:00,ams_linje6_p,sensor
value,1610.0,W,2025-11-17 14:05:15.382566+00:00,ams_linje6_p,sensor
value,1034.0,W,2025-11-17 14:05:19.475029+00:00,03_solarinput63a_active_power,sensor
value,300.0,W,2025-11-17 14:05:24.460509+00:00,06_kjeller15a_active_power,sensor
value,1601.0,W,2025-11-17 14:05:24.794088+00:00,ams_linje6_p,sensor
value,1591.0,W,2025-11-17 14:05:24.845469+00:00,ams_linje6_p,sensor
value,1460.0,W,2025-11-17 14:05:25.411298+00:00,ams_linje6_p,sensor
value,1444.0,W,2025-11-17 14:05:31.420299+00:00,ams_linje6_p,sensor
value,1432.0,W,2025-11-17 14:05:32.903009+00:00,ams_linje6_p,sensor
value,1427.0,W,2025-11-17 14:05:35.411567+00:00,ams_linje6_p,sensor
value,1416.0,W,2025-11-17 14:05:37.897003+00:00,ams_linje6_p,sensor
value,1379.0,W,2025-11-17 14:05:42.919551+00:00,ams_linje6_p,sensor
value,1360.0,W,2025-11-17 14:05:47.920516+00:00,ams_linje6_p,sensor
value,1156.0,W,2025-11-17 14:05:49.498189+00:00,03_solarinput63a_active_power,sensor
value,1352.0,W,2025-11-17 14:05:53.196985+00:00,ams_linje6_p,sensor
value,1336.0,W,2025-11-17 14:05:53.235655+00:00,ams_linje6_p,sensor
value,1321.0,W,2025-11-17 14:05:55.432262+00:00,ams_linje6_p,sensor
value,1318.0,W,2025-11-17 14:05:58.478664+00:00,ams_linje6_p,sensor
value,1298.0,W,2025-11-17 14:06:02.891990+00:00,ams_linje6_p,sensor
value,1294.0,W,2025-11-17 14:06:07.921913+00:00,ams_linje6_p,sensor
value,1268.0,W,2025-11-17 14:06:12.904357+00:00,ams_linje6_p,sensor
value,1273.0,W,2025-11-17 14:06:15.402566+00:00,ams_linje6_p,sensor
value,1239.0,W,2025-11-17 14:06:17.911946+00:00,ams_linje6_p,sensor
value,1272.0,W,2025-11-17 14:06:19.506447+00:00,03_solarinput63a_active_power,sensor
value,68.0,W,2025-11-17 14:06:19.762740+00:00,10badgammel13a_active_power,sensor
value,20.0,W,2025-11-17 14:06:21.319344+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,1243.0,W,2025-11-17 14:06:23.340959+00:00,ams_linje6_p,sensor
value,1224.0,W,2025-11-17 14:06:25.393903+00:00,ams_linje6_p,sensor
value,1220.0,W,2025-11-17 14:06:29.538960+00:00,ams_linje6_p,sensor
value,1227.0,W,2025-11-17 14:06:31.446794+00:00,ams_linje6_p,sensor
value,1207.0,W,2025-11-17 14:06:32.909678+00:00,ams_linje6_p,sensor
value,1220.0,W,2025-11-17 14:06:35.412265+00:00,ams_linje6_p,sensor
value,1226.0,W,2025-11-17 14:06:37.910288+00:00,ams_linje6_p,sensor
value,1212.0,W,2025-11-17 14:06:42.957801+00:00,ams_linje6_p,sensor
value,1214.0,W,2025-11-17 14:06:45.409761+00:00,ams_linje6_p,sensor
value,1221.0,W,2025-11-17 14:06:47.911518+00:00,ams_linje6_p,sensor
value,1296.0,W,2025-11-17 14:06:49.497135+00:00,03_solarinput63a_active_power,sensor
value,66.0,W,2025-11-17 14:06:49.738446+00:00,10badgammel13a_active_power,sensor
value,1204.0,W,2025-11-17 14:06:53.536444+00:00,ams_linje6_p,sensor
value,1212.0,W,2025-11-17 14:06:53.591425+00:00,ams_linje6_p,sensor
value,1208.0,W,2025-11-17 14:06:55.412731+00:00,ams_linje6_p,sensor
value,1219.0,W,2025-11-17 14:06:57.906729+00:00,ams_linje6_p,sensor
value,1205.0,W,2025-11-17 14:07:01.448034+00:00,ams_linje6_p,sensor
value,1250.0,W,2025-11-17 14:07:02.892041+00:00,ams_linje6_p,sensor
value,1212.0,W,2025-11-17 14:07:05.418662+00:00,ams_linje6_p,sensor
value,1229.0,W,2025-11-17 14:07:11.425131+00:00,ams_linje6_p,sensor
value,1233.0,W,2025-11-17 14:07:15.391960+00:00,ams_linje6_p,sensor
value,1250.0,W,2025-11-17 14:07:17.909019+00:00,ams_linje6_p,sensor
value,1275.0,W,2025-11-17 14:07:19.511250+00:00,03_solarinput63a_active_power,sensor
value,21.0,W,2025-11-17 14:07:21.087970+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,298.0,W,2025-11-17 14:07:22.766193+00:00,06_kjeller15a_active_power,sensor
value,1230.0,W,2025-11-17 14:07:23.135249+00:00,ams_linje6_p,sensor
value,1250.0,W,2025-11-17 14:07:25.391145+00:00,ams_linje6_p,sensor
value,1240.0,W,2025-11-17 14:07:27.915710+00:00,ams_linje6_p,sensor
value,1249.0,W,2025-11-17 14:07:33.706869+00:00,ams_linje6_p,sensor
value,1236.0,W,2025-11-17 14:07:35.405350+00:00,ams_linje6_p,sensor
value,1245.0,W,2025-11-17 14:07:37.913881+00:00,ams_linje6_p,sensor
value,1242.0,W,2025-11-17 14:07:42.902077+00:00,ams_linje6_p,sensor
value,1241.0,W,2025-11-17 14:07:45.397498+00:00,ams_linje6_p,sensor
value,1245.0,W,2025-11-17 14:07:47.969481+00:00,ams_linje6_p,sensor
value,1266.0,W,2025-11-17 14:07:49.498487+00:00,03_solarinput63a_active_power,sensor
value,67.0,W,2025-11-17 14:07:49.728935+00:00,10badgammel13a_active_power,sensor
value,1253.0,W,2025-11-17 14:07:53.304424+00:00,ams_linje6_p,sensor
value,1255.0,W,2025-11-17 14:07:53.342206+00:00,ams_linje6_p,sensor
value,1254.0,W,2025-11-17 14:07:55.394766+00:00,ams_linje6_p,sensor
value,1246.0,W,2025-11-17 14:07:57.931724+00:00,ams_linje6_p,sensor
value,1250.0,W,2025-11-17 14:08:05.501620+00:00,ams_linje6_p,sensor
value,1151.0,W,2025-11-17 14:08:05.698640+00:00,ams_linje6_p,sensor
value,1170.0,W,2025-11-17 14:08:12.911098+00:00,ams_linje6_p,sensor
value,1163.0,W,2025-11-17 14:08:15.419892+00:00,ams_linje6_p,sensor
value,1156.0,W,2025-11-17 14:08:17.906005+00:00,ams_linje6_p,sensor
value,1222.0,W,2025-11-17 14:08:19.480181+00:00,03_solarinput63a_active_power,sensor
value,65.0,W,2025-11-17 14:08:19.703411+00:00,10badgammel13a_active_power,sensor
value,1169.0,W,2025-11-17 14:08:23.169047+00:00,ams_linje6_p,sensor
value,1173.0,W,2025-11-17 14:08:25.415292+00:00,ams_linje6_p,sensor
value,1170.0,W,2025-11-17 14:08:27.900141+00:00,ams_linje6_p,sensor
value,1176.0,W,2025-11-17 14:08:31.438597+00:00,ams_linje6_p,sensor
value,1172.0,W,2025-11-17 14:08:33.558773+00:00,ams_linje6_p,sensor
value,1188.0,W,2025-11-17 14:08:35.402593+00:00,ams_linje6_p,sensor
value,1183.0,W,2025-11-17 14:08:37.927339+00:00,ams_linje6_p,sensor
value,1195.0,W,2025-11-17 14:08:42.909319+00:00,ams_linje6_p,sensor
value,1185.0,W,2025-11-17 14:08:45.410115+00:00,ams_linje6_p,sensor
value,1209.0,W,2025-11-17 14:08:47.911263+00:00,ams_linje6_p,sensor
value,1180.0,W,2025-11-17 14:08:49.494190+00:00,03_solarinput63a_active_power,sensor
value,67.0,W,2025-11-17 14:08:49.716466+00:00,10badgammel13a_active_power,sensor
value,9.0,W,2025-11-17 14:08:52.213675+00:00,05_kjokkenlys15a_active_power,sensor
value,1201.0,W,2025-11-17 14:08:55.260572+00:00,ams_linje6_p,sensor
value,1213.0,W,2025-11-17 14:08:55.312694+00:00,ams_linje6_p,sensor
value,1218.0,W,2025-11-17 14:08:55.418131+00:00,ams_linje6_p,sensor
value,1213.0,W,2025-11-17 14:08:57.922128+00:00,ams_linje6_p,sensor
value,1226.0,W,2025-11-17 14:09:01.430978+00:00,ams_linje6_p,sensor
value,1216.0,W,2025-11-17 14:09:04.533072+00:00,ams_linje6_p,sensor
value,1247.0,W,2025-11-17 14:09:05.439157+00:00,ams_linje6_p,sensor
value,1245.0,W,2025-11-17 14:09:11.430021+00:00,ams_linje6_p,sensor
value,1247.0,W,2025-11-17 14:09:15.390953+00:00,ams_linje6_p,sensor
value,1269.0,W,2025-11-17 14:09:17.899634+00:00,ams_linje6_p,sensor
value,1124.0,W,2025-11-17 14:09:19.505777+00:00,03_solarinput63a_active_power,sensor
value,1276.0,W,2025-11-17 14:09:24.955105+00:00,ams_linje6_p,sensor
value,1291.0,W,2025-11-17 14:09:25.399867+00:00,ams_linje6_p,sensor
value,1296.0,W,2025-11-17 14:09:27.912195+00:00,ams_linje6_p,sensor
value,1308.0,W,2025-11-17 14:09:31.427689+00:00,ams_linje6_p,sensor
value,1311.0,W,2025-11-17 14:09:32.903105+00:00,ams_linje6_p,sensor
value,1305.0,W,2025-11-17 14:09:35.547617+00:00,ams_linje6_p,sensor
value,1321.0,W,2025-11-17 14:09:37.915660+00:00,ams_linje6_p,sensor
value,1330.0,W,2025-11-17 14:09:42.909386+00:00,ams_linje6_p,sensor
value,1336.0,W,2025-11-17 14:09:45.450539+00:00,ams_linje6_p,sensor
value,1344.0,W,2025-11-17 14:09:47.903878+00:00,ams_linje6_p,sensor
value,1010.0,W,2025-11-17 14:09:49.496192+00:00,03_solarinput63a_active_power,sensor
value,0.0,W,2025-11-17 14:09:52.243218+00:00,05_kjokkenlys15a_active_power,sensor
value,230.0,W,2025-11-17 14:09:55.347304+00:00,06_kjeller15a_active_power,sensor
value,1365.0,W,2025-11-17 14:09:55.683055+00:00,ams_linje6_p,sensor
value,1374.0,W,2025-11-17 14:09:55.794615+00:00,ams_linje6_p,sensor
value,1397.0,W,2025-11-17 14:09:55.829599+00:00,ams_linje6_p,sensor
value,1389.0,W,2025-11-17 14:09:57.900345+00:00,ams_linje6_p,sensor
value,1397.0,W,2025-11-17 14:10:01.442715+00:00,ams_linje6_p,sensor
value,1421.0,W,2025-11-17 14:10:06.571480+00:00,ams_linje6_p,sensor
value,1454.0,W,2025-11-17 14:10:12.931642+00:00,ams_linje6_p,sensor
value,1462.0,W,2025-11-17 14:10:15.442241+00:00,ams_linje6_p,sensor
value,1476.0,W,2025-11-17 14:10:17.902917+00:00,ams_linje6_p,sensor
value,914.0,W,2025-11-17 14:10:19.506896+00:00,03_solarinput63a_active_power,sensor
value,9.0,W,2025-11-17 14:10:22.063483+00:00,05_kjokkenlys15a_active_power,sensor
